active_bots | 2.0 | None | 2026-05-10 22:28:01.703722+00:00
cpu_usage_pct | 28.4 | None | 2026-05-10 22:29:02.717107+00:00
ram_usage_pct | 81.4 | None | 2026-05-10 22:29:02.717114+00:00
event_loop_latency_ms | 0.013834000014867343 | None | 2026-05-10 22:29:02.717116+00:00
active_bots | 2.0 | None | 2026-05-10 22:29:02.717119+00:00
cpu_usage_pct | 24.1 | None | 2026-05-10 22:30:03.831985+00:00
ram_usage_pct | 82.6 | None | 2026-05-10 22:30:03.831991+00:00
event_loop_latency_ms | 0.015541999971446785 | None | 2026-05-10 22:30:03.831993+00:00
active_bots | 2.0 | None | 2026-05-10 22:30:03.831996+00:00
cpu_usage_pct | 26.3 | None | 2026-05-10 22:31:08.147588+00:00
ram_usage_pct | 81.6 | None | 2026-05-10 22:31:08.147594+00:00
event_loop_latency_ms | 0.10624999998753992 | None | 2026-05-10 22:31:08.147597+00:00
active_bots | 2.0 | None | 2026-05-10 22:31:08.147600+00:00
cpu_usage_pct | 27.6 | None | 2026-05-10 22:32:09.445251+00:00
ram_usage_pct | 83.3 | None | 2026-05-10 22:32:09.445261+00:00
event_loop_latency_ms | 0.15345799999977316 | None | 2026-05-10 22:32:09.445264+00:00
active_bots | 2.0 | None | 2026-05-10 22:32:09.445268+00:00
cpu_usage_pct | 24.4 | None | 2026-05-10 22:33:10.577277+00:00
ram_usage_pct | 84.2 | None | 2026-05-10 22:33:10.577285+00:00
event_loop_latency_ms | 0.018375000081505277 | None | 2026-05-10 22:33:10.577287+00:00
active_bots | 2.0 | None | 2026-05-10 22:33:10.577290+00:00
cpu_usage_pct | 27.8 | None | 2026-05-10 22:34:13.799894+00:00
ram_usage_pct | 83.4 | None | 2026-05-10 22:34:13.799903+00:00
event_loop_latency_ms | 0.14924999993581878 | None | 2026-05-10 22:34:13.799906+00:00
active_bots | 2.0 | None | 2026-05-10 22:34:13.799910+00:00
cpu_usage_pct | 28.1 | None | 2026-05-10 22:35:14.976263+00:00
ram_usage_pct | 82.5 | None | 2026-05-10 22:35:14.976275+00:00
event_loop_latency_ms | 0.1742910000075426 | None | 2026-05-10 22:35:14.976279+00:00
active_bots | 2.0 | None | 2026-05-10 22:35:14.976285+00:00
cpu_usage_pct | 24.3 | None | 2026-05-10 22:36:17.290058+00:00
ram_usage_pct | 80.4 | None | 2026-05-10 22:36:17.290069+00:00
event_loop_latency_ms | 0.16016699998999684 | None | 2026-05-10 22:36:17.290073+00:00
active_bots | 2.0 | None | 2026-05-10 22:36:17.290078+00:00
cpu_usage_pct | 24.8 | None | 2026-05-10 22:37:20.325741+00:00
ram_usage_pct | 82.0 | None | 2026-05-10 22:37:20.325747+00:00
event_loop_latency_ms | 0.09829099997205049 | None | 2026-05-10 22:37:20.325750+00:00
active_bots | 2.0 | None | 2026-05-10 22:37:20.325753+00:00
cpu_usage_pct | 27.9 | None | 2026-05-10 22:38:21.425953+00:00
ram_usage_pct | 77.7 | None | 2026-05-10 22:38:21.425959+00:00
event_loop_latency_ms | 0.10883300001296448 | None | 2026-05-10 22:38:21.425961+00:00
active_bots | 2.0 | None | 2026-05-10 22:38:21.425963+00:00
cpu_usage_pct | 26.8 | None | 2026-05-10 22:39:22.520966+00:00
ram_usage_pct | 79.8 | None | 2026-05-10 22:39:22.520974+00:00
event_loop_latency_ms | 0.1267090000283133 | None | 2026-05-10 22:39:22.520977+00:00
active_bots | 2.0 | None | 2026-05-10 22:39:22.520981+00:00
cpu_usage_pct | 32.7 | None | 2026-05-10 22:40:25.681299+00:00
ram_usage_pct | 79.3 | None | 2026-05-10 22:40:25.681310+00:00
event_loop_latency_ms | 0.16133400004036957 | None | 2026-05-10 22:40:25.681313+00:00
active_bots | 2.0 | None | 2026-05-10 22:40:25.681318+00:00
cpu_usage_pct | 0.0 | None | 2026-05-10 22:42:51.112956+00:00
ram_usage_pct | 81.3 | None | 2026-05-10 22:42:51.112965+00:00
event_loop_latency_ms | 0.13104199999958155 | None | 2026-05-10 22:42:51.112967+00:00
active_bots | 2.0 | None | 2026-05-10 22:42:51.112970+00:00
cpu_usage_pct | 25.3 | None | 2026-05-10 22:43:47.596153+00:00
ram_usage_pct | 84.5 | None | 2026-05-10 22:43:47.596167+00:00
event_loop_latency_ms | 0.11866600000587368 | None | 2026-05-10 22:43:47.596169+00:00
active_bots | 2.0 | None | 2026-05-10 22:43:47.596172+00:00
cpu_usage_pct | 24.3 | None | 2026-05-10 22:44:48.838369+00:00
ram_usage_pct | 83.6 | None | 2026-05-10 22:44:48.838378+00:00
event_loop_latency_ms | 0.11150000000270666 | None | 2026-05-10 22:44:48.838380+00:00
active_bots | 2.0 | None | 2026-05-10 22:44:48.838383+00:00
cpu_usage_pct | 24.8 | None | 2026-05-10 22:45:51.701295+00:00
ram_usage_pct | 76.4 | None | 2026-05-10 22:45:51.701302+00:00
event_loop_latency_ms | 0.13362499998947897 | None | 2026-05-10 22:45:51.701304+00:00
active_bots | 2.0 | None | 2026-05-10 22:45:51.701307+00:00
cpu_usage_pct | 21.2 | None | 2026-05-10 22:46:53.185171+00:00
ram_usage_pct | 73.4 | None | 2026-05-10 22:46:53.185199+00:00
event_loop_latency_ms | 0.3665419999947517 | None | 2026-05-10 22:46:53.185208+00:00
active_bots | 2.0 | None | 2026-05-10 22:46:53.185220+00:00
cpu_usage_pct | 15.9 | None | 2026-05-10 22:47:54.353932+00:00
ram_usage_pct | 72.6 | None | 2026-05-10 22:47:54.353942+00:00
event_loop_latency_ms | 0.15162500000087675 | None | 2026-05-10 22:47:54.353945+00:00
active_bots | 2.0 | None | 2026-05-10 22:47:54.353949+00:00
cpu_usage_pct | 16.7 | None | 2026-05-10 22:48:57.496666+00:00
ram_usage_pct | 71.8 | None | 2026-05-10 22:48:57.496674+00:00
event_loop_latency_ms | 0.09662500002605157 | None | 2026-05-10 22:48:57.496676+00:00
active_bots | 2.0 | None | 2026-05-10 22:48:57.496679+00:00
cpu_usage_pct | 18.0 | None | 2026-05-10 22:49:59.077219+00:00
ram_usage_pct | 74.2 | None | 2026-05-10 22:49:59.077228+00:00
event_loop_latency_ms | 0.10075000000142609 | None | 2026-05-10 22:49:59.077230+00:00
active_bots | 2.0 | None | 2026-05-10 22:49:59.077233+00:00
cpu_usage_pct | 16.8 | None | 2026-05-10 22:51:00.213480+00:00
ram_usage_pct | 72.9 | None | 2026-05-10 22:51:00.213489+00:00
event_loop_latency_ms | 0.462458000015431 | None | 2026-05-10 22:51:00.213491+00:00
active_bots | 2.0 | None | 2026-05-10 22:51:00.213494+00:00
cpu_usage_pct | 22.2 | None | 2026-05-10 22:52:04.332647+00:00
ram_usage_pct | 74.8 | None | 2026-05-10 22:52:04.332655+00:00
event_loop_latency_ms | 0.030041999934837804 | None | 2026-05-10 22:52:04.332657+00:00
active_bots | 2.0 | None | 2026-05-10 22:52:04.332660+00:00
cpu_usage_pct | 18.5 | None | 2026-05-10 22:53:05.488155+00:00
ram_usage_pct | 73.1 | None | 2026-05-10 22:53:05.488174+00:00
event_loop_latency_ms | 0.27724999995371036 | None | 2026-05-10 22:53:05.488181+00:00
active_bots | 2.0 | None | 2026-05-10 22:53:05.488190+00:00
cpu_usage_pct | 20.3 | None | 2026-05-10 22:54:06.647862+00:00
ram_usage_pct | 73.5 | None | 2026-05-10 22:54:06.647872+00:00
event_loop_latency_ms | 0.13458399996579828 | None | 2026-05-10 22:54:06.647875+00:00
active_bots | 2.0 | None | 2026-05-10 22:54:06.647879+00:00
